granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-08-03-pt1-PgS6213-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6214,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6214-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6213-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6213-6,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6213-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6213,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6213-5,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6214-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6235-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6235,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6235-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6235-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6228,CREC-2015-08-03,,BILLS,Congressional Bills,212,114,HR
CREC-2015-08-03-pt1-PgS6228,CREC-2015-08-03,,BILLS,Congressional Bills,212,114,HR
CREC-2015-08-03-pt1-PgS6228,CREC-2015-08-03,,BILLS,Congressional Bills,754,114,S
CREC-2015-08-03-pt1-PgS6228,CREC-2015-08-03,,BILLS,Congressional Bills,1523,114,S
CREC-2015-08-03-pt1-PgS6228,CREC-2015-08-03,,BILLS,Congressional Bills,1881,114,S
CREC-2015-08-03-pt1-PgS6236,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6215,CREC-2015-08-03,,BILLS,Congressional Bills,1881,114,S
CREC-2015-08-03-pt1-PgS6215,CREC-2015-08-03,,BILLS,Congressional Bills,1881,114,S
CREC-2015-08-03-pt1-PgS6215,CREC-2015-08-03,,BILLS,Congressional Bills,1917,114,S
CREC-2015-08-03-pt1-PgS6236-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6236-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6236-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-5,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-6,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-7,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-8,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-9,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-11,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-13,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-10,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6237-12,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-7,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-8,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-6,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-5,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-9,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-10,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-11,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6238-12,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-2,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-3,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-4,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-5,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-6,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-7,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-8,CREC-2015-08-03,,,,,,
CREC-2015-08-03-pt1-PgS6239-9,CREC-2015-08-03,,BILLS,Congressional Bills,1629,114,S
CREC-2015-08-03-pt1-PgS6239-11,CREC-2015-08-03,,BILLS,Congressional Bills,240,114,SRES
CREC-2015-08-03-pt1-PgS6239-11,CREC-2015-08-03,,BILLS,Congressional Bills,241,114,SRES
CREC-2015-08-03-pt1-PgS6239-10,CREC-2015-08-03,,BILLS,Congressional Bills,1915,114,S
CREC-2015-08-03-pt1-PgS6239-10,CREC-2015-08-03,,BILLS,Congressional Bills,1916,114,S
CREC-2015-08-03-pt1-PgS6239-10,CREC-2015-08-03,,BILLS,Congressional Bills,1917,114,S
CREC-2015-08-03-pt1-PgS6239-10,CREC-2015-08-03,,BILLS,Congressional Bills,1918,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,176,114,SRES
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,176,114,SRES
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,228,114,SRES
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,232,114,SRES
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,298,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,377,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,404,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,429,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,471,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,586,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,709,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,898,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,993,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1020,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1090,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1143,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1148,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1314,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1512,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1566,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1719,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1722,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1742,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1767,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1774,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1785,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1798,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1863,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1875,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1876,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1881,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1882,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1883,114,S
CREC-2015-08-03-pt1-PgS6240,CREC-2015-08-03,,BILLS,Congressional Bills,1893,114,S
CREC-2015-08-03-pt1-PgS6241,CREC-2015-08-03,,BILLS,Congressional Bills,1917,114,S
CREC-2015-08-03-pt1-PgS6241-2,CREC-2015-08-03,,BILLS,Congressional Bills,1917,114,S
CREC-2015-08-03-pt1-PgS6242,CREC-2015-08-03,,BILLS,Congressional Bills,240,114,SRES
CREC-2015-08-03-pt1-PgS6242,CREC-2015-08-03,,BILLS,Congressional Bills,240,114,SRES
CREC-2015-08-03-pt1-PgS6242-2,CREC-2015-08-03,,BILLS,Congressional Bills,241,114,SRES
CREC-2015-08-03-pt1-PgS6242-2,CREC-2015-08-03,,BILLS,Congressional Bills,241,114,SRES
CREC-2015-08-03-pt1-PgS6243,CREC-2015-08-03,,BILLS,Congressional Bills,754,114,S
CREC-2015-08-03-pt1-PgS6243,CREC-2015-08-03,,BILLS,Congressional Bills,754,114,S
