granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-05-23-pt1-PgH2884-2,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH-FrontMatter,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2883-5,CREC-2016-05-23,,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2016-05-23-pt1-PgH2883-2,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2883,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2883-4,CREC-2016-05-23,,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2016-05-23-pt1-PgH2883-3,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-3,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-4,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-5,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-7,CREC-2016-05-23,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2016-05-23-pt1-PgH2884-8,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-6,CREC-2016-05-23,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2016-05-23-pt1-PgH2884-9,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2884-10,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2888,CREC-2016-05-23,,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2016-05-23-pt1-PgH2888,CREC-2016-05-23,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-05-23-pt1-PgH2888,CREC-2016-05-23,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-05-23-pt1-PgH2884-11,CREC-2016-05-23,,,,,,,,,,,,
CREC-2016-05-23-pt1-PgH2890,CREC-2016-05-23,,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2016-05-23-pt1-PgH2890,CREC-2016-05-23,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-05-23-pt1-PgH2885,CREC-2016-05-23,,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2016-05-23-pt1-PgH2885,CREC-2016-05-23,,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",Mr. SARBANES,John P. Sarbanes,John Sarbanes
CREC-2016-05-23-pt1-PgH2885,CREC-2016-05-23,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2016-05-23-pt1-PgH2891,CREC-2016-05-23,,SPEAKING,H,114,W000791,"Walden, Greg",OR,R,"Walden, Greg",Mr. WALDEN,Greg Walden,
CREC-2016-05-23-pt1-PgH2891,CREC-2016-05-23,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-05-23-pt1-PgH2894,CREC-2016-05-23,,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2016-05-23-pt1-PgH2894,CREC-2016-05-23,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2016-05-23-pt1-PgH2894,CREC-2016-05-23,,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2016-05-23-pt1-PgH2892,CREC-2016-05-23,,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2016-05-23-pt1-PgH2892,CREC-2016-05-23,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2016-05-23-pt1-PgH2896,CREC-2016-05-23,,SPEAKING,H,114,N000181,"Nunes, Devin",CA,R,"Nunes, Devin",Mr. NUNES,Devin Nunes,
CREC-2016-05-23-pt1-PgH2896,CREC-2016-05-23,,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
