granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2016-03-23-pt1-PgH1555-5,CREC-2016-03-23,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentleman from Georgia (Mr. Jody B. Hice) come forward and lead the House in the Pledge of Allegiance. Mr. JODY B. HICE of Georgia led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentleman from Georgia (Mr. Jody B. Hice) come forward and lead the House in the Pledge of Allegiance. Mr. JODY B. HICE of Georgia led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentleman from Georgia (Mr. Jody B. Hice) come forward and lead the House in the Pledge of Allegiance. Mr. JODY B. HICE of Georgia led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_292.csv,610,610,680,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the speaker pro tempore. will the gentleman from georgia (mr. jody b. hice) come forward and lead the house in the pledge of allegiance. mr. jody b. hice of georgia led the pledge of allegiance as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",610
CREC-2016-03-23-pt1-PgH1555-6,CREC-2016-03-23,114,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE The SPEAKER pro tempore. The Chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE The SPEAKER pro tempore. The Chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE The SPEAKER pro tempore. The Chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________",package_114_292.csv,367,367,437,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] announcement by the speaker pro tempore the speaker pro tempore. the chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________",367
CREC-2016-03-23-pt1-PgH1555-4,CREC-2016-03-23,114,THE JOURNAL,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. ____________________",package_114_292.csv,418,418,488,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] the journal the speaker pro tempore. the chair has examined the journal of the last day's proceedings and announces to the house his approval thereof. pursuant to clause 1, rule i, the journal stands approved. ____________________",418
CREC-2016-03-23-pt1-PgH1555-2,CREC-2016-03-23,114,DESIGNATION OF THE SPEAKER PRO TEMPORE,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, March 23, 2016. I hereby appoint the Honorable John J. Duncan, Jr. to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, March 23, 2016. I hereby appoint the Honorable John J. Duncan, Jr. to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, March 23, 2016. I hereby appoint the Honorable John J. Duncan, Jr. to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________",package_114_292.csv,520,520,590,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] designation of the speaker pro tempore the speaker pro tempore laid before the house the following communication from the speaker: washington, dc, march 23, 2016. i hereby appoint the honorable john j. duncan, jr. to act as speaker pro tempore on this day. paul d. ryan, speaker of the house of representatives. ____________________",520
CREC-2016-03-23-pt1-PgH-FrontMatter,CREC-2016-03-23,114,Senate,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] S E N A T E Vol. 162 WASHINGTON, WEDNESDAY, MARCH 23, 2016 No. 46","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] S E N A T E Vol. 162 WASHINGTON, WEDNESDAY, MARCH 23, 2016 No. 46","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] S E N A T E Vol. 162 WASHINGTON, WEDNESDAY, MARCH 23, 2016 No. 46",package_114_292.csv,253,253,323,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] s e n a t e vol. 162 washington, wednesday, march 23, 2016 no. 46",253
CREC-2016-03-23-pt1-PgH1555-3,CREC-2016-03-23,114,PRAYER,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God, we thank You for giving us another day. Send Your spirit upon the Members of this people's House to encourage them in their official tasks. Assure them that in the fulfillment of their responsibilities, You provide the grace to enable them to be faithful in their duties, and the wisdom to be conscious of their obligations, and fulfill them with integrity. As the Congress looks to the upcoming Holy celebrations of millions of Americans, may they--and may we all--be mindful of Your love for us. May we be faithful stewards not only of Your creation, but also Your desire that all people would be free from whatever inhibits them being fully alive. May all that is done this day be for Your greater honor and glory. Amen. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God, we thank You for giving us another day. Send Your spirit upon the Members of this people's House to encourage them in their official tasks. Assure them that in the fulfillment of their responsibilities, You provide the grace to enable them to be faithful in their duties, and the wisdom to be conscious of their obligations, and fulfill them with integrity. As the Congress looks to the upcoming Holy celebrations of millions of Americans, may they--and may we all--be mindful of Your love for us. May we be faithful stewards not only of Your creation, but also Your desire that all people would be free from whatever inhibits them being fully alive. May all that is done this day be for Your greater honor and glory. Amen. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Merciful God, we thank You for giving us another day. Send Your spirit upon the Members of this people's House to encourage them in their official tasks. Assure them that in the fulfillment of their responsibilities, You provide the grace to enable them to be faithful in their duties, and the wisdom to be conscious of their obligations, and fulfill them with integrity. As the Congress looks to the upcoming Holy celebrations of millions of Americans, may they--and may we all--be mindful of Your love for us. May we be faithful stewards not only of Your creation, but also Your desire that all people would be free from whatever inhibits them being fully alive. May all that is done this day be for Your greater honor and glory. Amen. ____________________",package_114_292.csv,1029,1029,1099,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, the reverend patrick j. conroy, offered the following prayer: merciful god, we thank you for giving us another day. send your spirit upon the members of this people's house to encourage them in their official tasks. assure them that in the fulfillment of their responsibilities, you provide the grace to enable them to be faithful in their duties, and the wisdom to be conscious of their obligations, and fulfill them with integrity. as the congress looks to the upcoming holy celebrations of millions of americans, may they--and may we all--be mindful of your love for us. may we be faithful stewards not only of your creation, but also your desire that all people would be free from whatever inhibits them being fully alive. may all that is done this day be for your greater honor and glory. amen. ____________________",1029
CREC-2016-03-23-pt1-PgH1555,CREC-2016-03-23,114,Senate,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H1555]] Senate The Senate was not in session today. Its next meeting will be held on Thursday, March 24, 2016, at 11 a.m. House of Representatives Wednesday, March 23, 2016 The House met at 9 a.m. and was called to order by the Speaker pro tempore (Mr. Duncan of Tennessee). ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H1555]] Senate The Senate was not in session today. Its next meeting will be held on Thursday, March 24, 2016, at 11 a.m. House of Representatives Wednesday, March 23, 2016 The House met at 9 a.m. and was called to order by the Speaker pro tempore (Mr. Duncan of Tennessee). ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1555] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H1555]] Senate The Senate was not in session today. Its next meeting will be held on Thursday, March 24, 2016, at 11 a.m. House of Representatives Wednesday, March 23, 2016 The House met at 9 a.m. and was called to order by the Speaker pro tempore (Mr. Duncan of Tennessee). ____________________",package_114_292.csv,490,490,560,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1555] from the congressional record online through the government publishing office [ www.gpo.gov ] [[page h1555]] senate the senate was not in session today. its next meeting will be held on thursday, march 24, 2016, at 11 a.m. house of representatives wednesday, march 23, 2016 the house met at 9 a.m. and was called to order by the speaker pro tempore (mr. duncan of tennessee). ____________________",490
CREC-2016-03-23-pt1-PgH1555-7,CREC-2016-03-23,114,PEACE CORPS MEDICAL ISSUES,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Pages H1555-H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PEACE CORPS MEDICAL ISSUES (Mr. POE of Texas asked and was given permission to address the House for 1 minute.) Mr. POE of Texas. Mr. Speaker, Nick Castle was a bright, energetic 23-year-old who decided to teach in China, following his graduation from UC Berkeley. Tragically, Nick became seriously sick after becoming a Peace Corps volunteer in China in 2012. He was the victim of an inefficient, under- equipped, and unresponsive Peace Corps-led medical team there. After being prescribed a broad antibiotic, Nick began to experience drastic weight loss, but was told he was fine. He was then confined to bed, but his doctor never recommended he go to the hospital. After experiencing dangerously low blood pressure, Nick was finally sent to the hospital. As the ambulance made its way to him, it got lost. Then, after picking him up, Nick stopped breathing before the ambulance arrived at the hospital. Nick died a few weeks later, in early 2013. Investigations revealed the Peace Corps medical team misdiagnosed his illness. This heartbreaking death of a young man serving our country and the world could have been avoided had the Peace Corps staff assisted in having a properly trained, equipped, and responsive team. Mr. Speaker, Peace Corps volunteers are America's angels abroad. They are some of the best that we have. They are the spirit of humanitarian assistance, and America must make sure to take care of these amazing people when they serve in lands far, far away so that there are no more deaths like Nick Castle's. And that is just the way it is. [[Page H1556]] ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Pages H1555-H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PEACE CORPS MEDICAL ISSUES (Mr. POE of Texas asked and was given permission to address the House for 1 minute.) Mr. POE of Texas. Mr. Speaker, Nick Castle was a bright, energetic 23-year-old who decided to teach in China, following his graduation from UC Berkeley. Tragically, Nick became seriously sick after becoming a Peace Corps volunteer in China in 2012. He was the victim of an inefficient, under- equipped, and unresponsive Peace Corps-led medical team there. After being prescribed a broad antibiotic, Nick began to experience drastic weight loss, but was told he was fine. He was then confined to bed, but his doctor never recommended he go to the hospital. After experiencing dangerously low blood pressure, Nick was finally sent to the hospital. As the ambulance made its way to him, it got lost. Then, after picking him up, Nick stopped breathing before the ambulance arrived at the hospital. Nick died a few weeks later, in early 2013. Investigations revealed the Peace Corps medical team misdiagnosed his illness. This heartbreaking death of a young man serving our country and the world could have been avoided had the Peace Corps staff assisted in having a properly trained, equipped, and responsive team. Mr. Speaker, Peace Corps volunteers are America's angels abroad. They are some of the best that we have. They are the spirit of humanitarian assistance, and America must make sure to take care of these amazing people when they serve in lands far, far away so that there are no more deaths like Nick Castle's. And that is just the way it is. [[Page H1556]] ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Pages H1555-H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PEACE CORPS MEDICAL ISSUES (Mr. POE of Texas asked and was given permission to address the House for 1 minute.) Mr. POE of Texas. Mr. Speaker, Nick Castle was a bright, energetic 23-year-old who decided to teach in China, following his graduation from UC Berkeley. Tragically, Nick became seriously sick after becoming a Peace Corps volunteer in China in 2012. He was the victim of an inefficient, under- equipped, and unresponsive Peace Corps-led medical team there. After being prescribed a broad antibiotic, Nick began to experience drastic weight loss, but was told he was fine. He was then confined to bed, but his doctor never recommended he go to the hospital. After experiencing dangerously low blood pressure, Nick was finally sent to the hospital. As the ambulance made its way to him, it got lost. Then, after picking him up, Nick stopped breathing before the ambulance arrived at the hospital. Nick died a few weeks later, in early 2013. Investigations revealed the Peace Corps medical team misdiagnosed his illness. This heartbreaking death of a young man serving our country and the world could have been avoided had the Peace Corps staff assisted in having a properly trained, equipped, and responsive team. Mr. Speaker, Peace Corps volunteers are America's angels abroad. They are some of the best that we have. They are the spirit of humanitarian assistance, and America must make sure to take care of these amazing people when they serve in lands far, far away so that there are no more deaths like Nick Castle's. And that is just the way it is. [[Page H1556]] ____________________",package_114_292.csv,1794,1794,1864,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [pages h1555-h1556] from the congressional record online through the government publishing office [ www.gpo.gov ] peace corps medical issues (mr. poe of texas asked and was given permission to address the house for 1 minute.) mr. poe of texas. mr. speaker, nick castle was a bright, energetic 23-year-old who decided to teach in china, following his graduation from uc berkeley. tragically, nick became seriously sick after becoming a peace corps volunteer in china in 2012. he was the victim of an inefficient, under- equipped, and unresponsive peace corps-led medical team there. after being prescribed a broad antibiotic, nick began to experience drastic weight loss, but was told he was fine. he was then confined to bed, but his doctor never recommended he go to the hospital. after experiencing dangerously low blood pressure, nick was finally sent to the hospital. as the ambulance made its way to him, it got lost. then, after picking him up, nick stopped breathing before the ambulance arrived at the hospital. nick died a few weeks later, in early 2013. investigations revealed the peace corps medical team misdiagnosed his illness. this heartbreaking death of a young man serving our country and the world could have been avoided had the peace corps staff assisted in having a properly trained, equipped, and responsive team. mr. speaker, peace corps volunteers are america's angels abroad. they are some of the best that we have. they are the spirit of humanitarian assistance, and america must make sure to take care of these amazing people when they serve in lands far, far away so that there are no more deaths like nick castle's. and that is just the way it is. [[page h1556]] ____________________",1794
CREC-2016-03-23-pt1-PgH1556-2,CREC-2016-03-23,114,LITTLE SISTERS OF THE POOR V. BURWELL,"[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] LITTLE SISTERS OF THE POOR V. BURWELL (Mr. JODY B. HICE of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. JODY B. HICE of Georgia. Mr. Speaker, today the High Court is considering the Little Sisters of the Poor v. Burwell, a most important case regarding religious liberty and the First Amendment. The Little Sisters of the Poor is a religious institution dedicated to assisting the elderly poor, but an unfair and unjust dilemma has been forced upon them. They must choose whether to violate their religious beliefs by complying with the HHS mandate or pay massive fines. The government cannot compel people to violate their conscience and their religious faith. But today we are watching the government force people to choose between their faith or a government decree. To place citizens of this country in this inescapable position is not only reprehensible, but also a direct violation of the Free Exercise Clause of the First Amendment. Mr. Speaker, I pray that the Court be granted the wisdom and discernment necessary to resolve this case in support of religious liberty and conscience rights. People must not be forced by the government to violate their faith. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] LITTLE SISTERS OF THE POOR V. BURWELL (Mr. JODY B. HICE of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. JODY B. HICE of Georgia. Mr. Speaker, today the High Court is considering the Little Sisters of the Poor v. Burwell, a most important case regarding religious liberty and the First Amendment. The Little Sisters of the Poor is a religious institution dedicated to assisting the elderly poor, but an unfair and unjust dilemma has been forced upon them. They must choose whether to violate their religious beliefs by complying with the HHS mandate or pay massive fines. The government cannot compel people to violate their conscience and their religious faith. But today we are watching the government force people to choose between their faith or a government decree. To place citizens of this country in this inescapable position is not only reprehensible, but also a direct violation of the Free Exercise Clause of the First Amendment. Mr. Speaker, I pray that the Court be granted the wisdom and discernment necessary to resolve this case in support of religious liberty and conscience rights. People must not be forced by the government to violate their faith. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] LITTLE SISTERS OF THE POOR V. BURWELL (Mr. JODY B. HICE of Georgia asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. JODY B. HICE of Georgia. Mr. Speaker, today the High Court is considering the Little Sisters of the Poor v. Burwell, a most important case regarding religious liberty and the First Amendment. The Little Sisters of the Poor is a religious institution dedicated to assisting the elderly poor, but an unfair and unjust dilemma has been forced upon them. They must choose whether to violate their religious beliefs by complying with the HHS mandate or pay massive fines. The government cannot compel people to violate their conscience and their religious faith. But today we are watching the government force people to choose between their faith or a government decree. To place citizens of this country in this inescapable position is not only reprehensible, but also a direct violation of the Free Exercise Clause of the First Amendment. Mr. Speaker, I pray that the Court be granted the wisdom and discernment necessary to resolve this case in support of religious liberty and conscience rights. People must not be forced by the government to violate their faith. ____________________",package_114_292.csv,1446,1446,1516,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1556] from the congressional record online through the government publishing office [ www.gpo.gov ] little sisters of the poor v. burwell (mr. jody b. hice of georgia asked and was given permission to address the house for 1 minute and to revise and extend his remarks.) mr. jody b. hice of georgia. mr. speaker, today the high court is considering the little sisters of the poor v. burwell, a most important case regarding religious liberty and the first amendment. the little sisters of the poor is a religious institution dedicated to assisting the elderly poor, but an unfair and unjust dilemma has been forced upon them. they must choose whether to violate their religious beliefs by complying with the hhs mandate or pay massive fines. the government cannot compel people to violate their conscience and their religious faith. but today we are watching the government force people to choose between their faith or a government decree. to place citizens of this country in this inescapable position is not only reprehensible, but also a direct violation of the free exercise clause of the first amendment. mr. speaker, i pray that the court be granted the wisdom and discernment necessary to resolve this case in support of religious liberty and conscience rights. people must not be forced by the government to violate their faith. ____________________",1446
CREC-2016-03-23-pt1-PgH1556,CREC-2016-03-23,114,"CRISIS IN FLINT, MICHIGAN","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CRISIS IN FLINT, MICHIGAN (Mr. KILDEE asked and was given permission to address the House for 1 minute.) Mr. KILDEE. Mr. Speaker, the ongoing crisis in my hometown of Flint, Michigan, is a real tragedy. This failure of government has affected 100,000 people--adults and children--who, after months and months, still do not have clean drinking water. It is my view that the State of Michigan bears the principal responsibility for this crisis and should step up and do more. It was the Michigan Department of Environmental Quality that failed to a great extent. I know there are Members who share my view that there is responsibility at every level of government. We could argue about how we apportion that responsibility, but in the meantime, people in Flint still can't drink the water, and they need help. They deserve help from the State and from the Federal Government. They are citizens of Michigan, but also citizens of the United States, who are facing a disaster, a crisis, and have every right to expect that their government will step in to help them, especially when it is clear that it was the government that made the decisions that led to this crisis. So I ask that we not recess until we take up legislation to provide direct help to the city of Flint. It is something that I think is our moral responsibility. It is unconscionable that we would leave this body without acting. ____________________","[Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CRISIS IN FLINT, MICHIGAN (Mr. KILDEE asked and was given permission to address the House for 1 minute.) Mr. KILDEE. Mr. Speaker, the ongoing crisis in my hometown of Flint, Michigan, is a real tragedy. This failure of government has affected 100,000 people--adults and children--who, after months and months, still do not have clean drinking water. It is my view that the State of Michigan bears the principal responsibility for this crisis and should step up and do more. It was the Michigan Department of Environmental Quality that failed to a great extent. I know there are Members who share my view that there is responsibility at every level of government. We could argue about how we apportion that responsibility, but in the meantime, people in Flint still can't drink the water, and they need help. They deserve help from the State and from the Federal Government. They are citizens of Michigan, but also citizens of the United States, who are facing a disaster, a crisis, and have every right to expect that their government will step in to help them, especially when it is clear that it was the government that made the decisions that led to this crisis. So I ask that we not recess until we take up legislation to provide direct help to the city of Flint. It is something that I think is our moral responsibility. It is unconscionable that we would leave this body without acting. ____________________","Congressional Record, Volume 162 Issue 46 (Wednesday, March 23, 2016) [Congressional Record Volume 162, Number 46 (Wednesday, March 23, 2016)] [House] [Page H1556] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CRISIS IN FLINT, MICHIGAN (Mr. KILDEE asked and was given permission to address the House for 1 minute.) Mr. KILDEE. Mr. Speaker, the ongoing crisis in my hometown of Flint, Michigan, is a real tragedy. This failure of government has affected 100,000 people--adults and children--who, after months and months, still do not have clean drinking water. It is my view that the State of Michigan bears the principal responsibility for this crisis and should step up and do more. It was the Michigan Department of Environmental Quality that failed to a great extent. I know there are Members who share my view that there is responsibility at every level of government. We could argue about how we apportion that responsibility, but in the meantime, people in Flint still can't drink the water, and they need help. They deserve help from the State and from the Federal Government. They are citizens of Michigan, but also citizens of the United States, who are facing a disaster, a crisis, and have every right to expect that their government will step in to help them, especially when it is clear that it was the government that made the decisions that led to this crisis. So I ask that we not recess until we take up legislation to provide direct help to the city of Flint. It is something that I think is our moral responsibility. It is unconscionable that we would leave this body without acting. ____________________",package_114_292.csv,1601,1601,1671,"[congressional record volume 162, number 46 (wednesday, march 23, 2016)] [house] [page h1556] from the congressional record online through the government publishing office [ www.gpo.gov ] crisis in flint, michigan (mr. kildee asked and was given permission to address the house for 1 minute.) mr. kildee. mr. speaker, the ongoing crisis in my hometown of flint, michigan, is a real tragedy. this failure of government has affected 100,000 people--adults and children--who, after months and months, still do not have clean drinking water. it is my view that the state of michigan bears the principal responsibility for this crisis and should step up and do more. it was the michigan department of environmental quality that failed to a great extent. i know there are members who share my view that there is responsibility at every level of government. we could argue about how we apportion that responsibility, but in the meantime, people in flint still can't drink the water, and they need help. they deserve help from the state and from the federal government. they are citizens of michigan, but also citizens of the united states, who are facing a disaster, a crisis, and have every right to expect that their government will step in to help them, especially when it is clear that it was the government that made the decisions that led to this crisis. so i ask that we not recess until we take up legislation to provide direct help to the city of flint. it is something that i think is our moral responsibility. it is unconscionable that we would leave this body without acting. ____________________",1601
