granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-03-23-pt1-PgH1555-5,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555-6,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH-FrontMatter,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1555-7,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556-5,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1556-6,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1557,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1557-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1570,CREC-2016-03-23,,hsbu00,H,Committee on the Budget,S
CREC-2016-03-23-pt1-PgH1569,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1557-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1570-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1560,CREC-2016-03-23,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-23-pt1-PgH1560,CREC-2016-03-23,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-23-pt1-PgH1560,CREC-2016-03-23,,hsap00,H,Committee on Appropriations,S
CREC-2016-03-23-pt1-PgH1560,CREC-2016-03-23,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-03-23-pt1-PgH1571,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1570-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-5,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-6,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1572-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1571-7,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1572,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1572-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1572-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1572-5,CREC-2016-03-23,,hshm00,H,Committee on Homeland Security,S
CREC-2016-03-23-pt1-PgH1573,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1573-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1573-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1573-5,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1573-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1573-6,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1574,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1579,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsha00,H,Committee on House Administration,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsag00,H,Committee on Agriculture,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsba00,H,Committee on Financial Services,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsas00,H,Committee on Armed Services,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsii00,H,Committee on Natural Resources,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsap00,H,Committee on Appropriations,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsbu00,H,Committee on the Budget,S
CREC-2016-03-23-pt1-PgH1581-2,CREC-2016-03-23,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hsbu00,H,Committee on the Budget,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hsba00,H,Committee on Financial Services,S
CREC-2016-03-23-pt1-PgH1581,CREC-2016-03-23,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-23-pt1-PgH1584-2,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584,CREC-2016-03-23,,hsii00,H,Committee on Natural Resources,S
CREC-2016-03-23-pt1-PgH1584,CREC-2016-03-23,,hsju00,H,Committee on the Judiciary,S
CREC-2016-03-23-pt1-PgH1584-3,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsag00,H,Committee on Agriculture,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsas00,H,Committee on Armed Services,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsba00,H,Committee on Financial Services,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hsii00,H,Committee on Natural Resources,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-03-23-pt1-PgH1579-2,CREC-2016-03-23,,hswm00,H,Committee on Ways and Means,S
CREC-2016-03-23-pt1-PgH1584-5,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-4,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-6,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-7,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-8,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-9,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-10,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-11,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-13,CREC-2016-03-23,,,,,
CREC-2016-03-23-pt1-PgH1584-12,CREC-2016-03-23,,,,,
