granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2015-03-09-pt1-PgS1323-2,CREC-2015-03-09,114,PRAYER,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, clothed in dazzling splendor, we bow our hearts in Your presence. You are our helper, our defender, and our refuge. You are our hope for years to come. Strengthen our Senators for today's challenges. Direct their thoughts, words, and actions, enabling them to follow Your leading. Lord, use them to transform dark yesterdays into bright tomorrows. Give them peace during turbulent moments and a faith that will not shrink under pressure. Make their words fountains of light. We pray in Your sacred Name. Amen. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, clothed in dazzling splendor, we bow our hearts in Your presence. You are our helper, our defender, and our refuge. You are our hope for years to come. Strengthen our Senators for today's challenges. Direct their thoughts, words, and actions, enabling them to follow Your leading. Lord, use them to transform dark yesterdays into bright tomorrows. Give them peace during turbulent moments and a faith that will not shrink under pressure. Make their words fountains of light. We pray in Your sacred Name. Amen. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, Dr. Barry C. Black, offered the following prayer: Let us pray. Our Father in Heaven, clothed in dazzling splendor, we bow our hearts in Your presence. You are our helper, our defender, and our refuge. You are our hope for years to come. Strengthen our Senators for today's challenges. Direct their thoughts, words, and actions, enabling them to follow Your leading. Lord, use them to transform dark yesterdays into bright tomorrows. Give them peace during turbulent moments and a faith that will not shrink under pressure. Make their words fountains of light. We pray in Your sacred Name. Amen. ____________________",package_114_113.csv,821,821,887,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, dr. barry c. black, offered the following prayer: let us pray. our father in heaven, clothed in dazzling splendor, we bow our hearts in your presence. you are our helper, our defender, and our refuge. you are our hope for years to come. strengthen our senators for today's challenges. direct their thoughts, words, and actions, enabling them to follow your leading. lord, use them to transform dark yesterdays into bright tomorrows. give them peace during turbulent moments and a faith that will not shrink under pressure. make their words fountains of light. we pray in your sacred name. amen. ____________________",821
CREC-2015-03-09-pt1-PgS1323-3,CREC-2015-03-09,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The Presiding Officer led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The Presiding Officer led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The Presiding Officer led the Pledge of Allegiance, as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_113.csv,465,465,531,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the presiding officer led the pledge of allegiance, as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",465
CREC-2015-03-09-pt1-PgS1323-6,CREC-2015-03-09,114,MOTION TO INVOKE CLOTURE WITHDRAWN--MOTION TO PROCEED TO S. 625,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MOTION TO INVOKE CLOTURE WITHDRAWN--MOTION TO PROCEED TO S. 625 Mr. McCONNELL. Mr. President, I ask unanimous consent that the cloture motion on the motion to proceed to S. 625 be withdrawn. The ACTING PRESIDENT pro tempore. Without objection, it is so ordered. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MOTION TO INVOKE CLOTURE WITHDRAWN--MOTION TO PROCEED TO S. 625 Mr. McCONNELL. Mr. President, I ask unanimous consent that the cloture motion on the motion to proceed to S. 625 be withdrawn. The ACTING PRESIDENT pro tempore. Without objection, it is so ordered. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] MOTION TO INVOKE CLOTURE WITHDRAWN--MOTION TO PROCEED TO S. 625 Mr. McCONNELL. Mr. President, I ask unanimous consent that the cloture motion on the motion to proceed to S. 625 be withdrawn. The ACTING PRESIDENT pro tempore. Without objection, it is so ordered. ____________________",package_114_113.csv,467,467,533,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] motion to invoke cloture withdrawn--motion to proceed to s. 625 mr. mcconnell. mr. president, i ask unanimous consent that the cloture motion on the motion to proceed to s. 625 be withdrawn. the acting president pro tempore. without objection, it is so ordered. ____________________",467
CREC-2015-03-09-pt1-PgS1323-4,CREC-2015-03-09,114,APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE The PRESIDING OFFICER. The clerk will please read a communication to the Senate from the President pro tempore (Mr. Hatch). The senior assistant legislative clerk read the following letter: U.S. Senate, President pro tempore, Washington, DC, March 9, 2015. To the Senate: Under the provisions of rule I, paragraph 3, of the Standing Rules of the Senate, I hereby appoint the Honorable Tom Cotton, a Senator from the State of Arkansas, to perform the duties of the Chair. Orrin G. Hatch, President pro tempore. Mr. COTTON thereupon assumed the Chair as Acting President pro tempore. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE The PRESIDING OFFICER. The clerk will please read a communication to the Senate from the President pro tempore (Mr. Hatch). The senior assistant legislative clerk read the following letter: U.S. Senate, President pro tempore, Washington, DC, March 9, 2015. To the Senate: Under the provisions of rule I, paragraph 3, of the Standing Rules of the Senate, I hereby appoint the Honorable Tom Cotton, a Senator from the State of Arkansas, to perform the duties of the Chair. Orrin G. Hatch, President pro tempore. Mr. COTTON thereupon assumed the Chair as Acting President pro tempore. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE The PRESIDING OFFICER. The clerk will please read a communication to the Senate from the President pro tempore (Mr. Hatch). The senior assistant legislative clerk read the following letter: U.S. Senate, President pro tempore, Washington, DC, March 9, 2015. To the Senate: Under the provisions of rule I, paragraph 3, of the Standing Rules of the Senate, I hereby appoint the Honorable Tom Cotton, a Senator from the State of Arkansas, to perform the duties of the Chair. Orrin G. Hatch, President pro tempore. Mr. COTTON thereupon assumed the Chair as Acting President pro tempore. ____________________",package_114_113.csv,831,831,897,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] appointment of acting president pro tempore the presiding officer. the clerk will please read a communication to the senate from the president pro tempore (mr. hatch). the senior assistant legislative clerk read the following letter: u.s. senate, president pro tempore, washington, dc, march 9, 2015. to the senate: under the provisions of rule i, paragraph 3, of the standing rules of the senate, i hereby appoint the honorable tom cotton, a senator from the state of arkansas, to perform the duties of the chair. orrin g. hatch, president pro tempore. mr. cotton thereupon assumed the chair as acting president pro tempore. ____________________",831
CREC-2015-03-09-pt1-PgS1323,CREC-2015-03-09,114,House of Representatives,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page S1323]] ----------------------------------------------------------------------- House of Representatives The House was not in session today. Its next meeting will be held on Tuesday, March 10, 2015, at 12 noon. ----------------------------------------------------------------------- Senate Monday, March 9, 2015 The Senate met at 2 p.m. and was called to order by the Honorable Tom Cotton, a Senator from the State of Arkansas. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page S1323]] ----------------------------------------------------------------------- House of Representatives The House was not in session today. Its next meeting will be held on Tuesday, March 10, 2015, at 12 noon. ----------------------------------------------------------------------- Senate Monday, March 9, 2015 The Senate met at 2 p.m. and was called to order by the Honorable Tom Cotton, a Senator from the State of Arkansas. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page S1323]] ----------------------------------------------------------------------- House of Representatives The House was not in session today. Its next meeting will be held on Tuesday, March 10, 2015, at 12 noon. ----------------------------------------------------------------------- Senate Monday, March 9, 2015 The Senate met at 2 p.m. and was called to order by the Honorable Tom Cotton, a Senator from the State of Arkansas. ____________________",package_114_113.csv,640,640,706,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] [[page s1323]] ----------------------------------------------------------------------- house of representatives the house was not in session today. its next meeting will be held on tuesday, march 10, 2015, at 12 noon. ----------------------------------------------------------------------- senate monday, march 9, 2015 the senate met at 2 p.m. and was called to order by the honorable tom cotton, a senator from the state of arkansas. ____________________",640
CREC-2015-03-09-pt1-PgS1323-5,CREC-2015-03-09,114,RECOGNITION OF THE MAJORITY LEADER,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The ACTING PRESIDENT pro tempore. The majority leader is recognized. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The ACTING PRESIDENT pro tempore. The majority leader is recognized. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MAJORITY LEADER The ACTING PRESIDENT pro tempore. The majority leader is recognized. ____________________",package_114_113.csv,309,309,375,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] recognition of the majority leader the acting president pro tempore. the majority leader is recognized. ____________________",309
CREC-2015-03-09-pt1-PgS1323-8,CREC-2015-03-09,114,HUMAN TRAFFICKING LEGISLATION,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Pages S1323-S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] HUMAN TRAFFICKING LEGISLATION Mr. McCONNELL. Mr. President, Senators from both sides of the aisle and from multiple committees have worked hard to address the terrible crime of human trafficking. This is a growing area of domestic and international activity. Victims are counting on us to act. That is why tomorrow the Senate will begin consideration of the Justice for Victims of Trafficking Act. It is authored by the senior Senator from Texas and boasts sponsors from both parties. Victims groups and advocates have called this bipartisan measure the most comprehensive and thoughtful piece of antitrafficking legislation currently pending, and similar legislation has already passed the House of Representatives. It is no wonder the Judiciary Committee supported, without opposition, the bipartisan bill we will begin considering tomorrow. After a reasonable period of debate and amendment, we hope [[Page S1324]] to see strong bipartisan support here on the Senate floor as well. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Pages S1323-S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] HUMAN TRAFFICKING LEGISLATION Mr. McCONNELL. Mr. President, Senators from both sides of the aisle and from multiple committees have worked hard to address the terrible crime of human trafficking. This is a growing area of domestic and international activity. Victims are counting on us to act. That is why tomorrow the Senate will begin consideration of the Justice for Victims of Trafficking Act. It is authored by the senior Senator from Texas and boasts sponsors from both parties. Victims groups and advocates have called this bipartisan measure the most comprehensive and thoughtful piece of antitrafficking legislation currently pending, and similar legislation has already passed the House of Representatives. It is no wonder the Judiciary Committee supported, without opposition, the bipartisan bill we will begin considering tomorrow. After a reasonable period of debate and amendment, we hope [[Page S1324]] to see strong bipartisan support here on the Senate floor as well. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Pages S1323-S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] HUMAN TRAFFICKING LEGISLATION Mr. McCONNELL. Mr. President, Senators from both sides of the aisle and from multiple committees have worked hard to address the terrible crime of human trafficking. This is a growing area of domestic and international activity. Victims are counting on us to act. That is why tomorrow the Senate will begin consideration of the Justice for Victims of Trafficking Act. It is authored by the senior Senator from Texas and boasts sponsors from both parties. Victims groups and advocates have called this bipartisan measure the most comprehensive and thoughtful piece of antitrafficking legislation currently pending, and similar legislation has already passed the House of Representatives. It is no wonder the Judiciary Committee supported, without opposition, the bipartisan bill we will begin considering tomorrow. After a reasonable period of debate and amendment, we hope [[Page S1324]] to see strong bipartisan support here on the Senate floor as well. ____________________",package_114_113.csv,1197,1197,1263,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [pages s1323-s1324] from the congressional record online through the government publishing office [ www.gpo.gov ] human trafficking legislation mr. mcconnell. mr. president, senators from both sides of the aisle and from multiple committees have worked hard to address the terrible crime of human trafficking. this is a growing area of domestic and international activity. victims are counting on us to act. that is why tomorrow the senate will begin consideration of the justice for victims of trafficking act. it is authored by the senior senator from texas and boasts sponsors from both parties. victims groups and advocates have called this bipartisan measure the most comprehensive and thoughtful piece of antitrafficking legislation currently pending, and similar legislation has already passed the house of representatives. it is no wonder the judiciary committee supported, without opposition, the bipartisan bill we will begin considering tomorrow. after a reasonable period of debate and amendment, we hope [[page s1324]] to see strong bipartisan support here on the senate floor as well. ____________________",1197
CREC-2015-03-09-pt1-PgS1323-7,CREC-2015-03-09,114,ORDER OF BUSINESS,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ORDER OF BUSINESS Mr. McCONNELL. Mr. President, for the information of all Senators, the first vote of the week will occur at 5:30 p.m. this afternoon on confirmation of the nomination for Intellectual Property Enforcement Coordinator. There are three other votes in the series tonight, and those nominations will be confirmed by voice vote. Tomorrow the Senate will begin consideration of legislation to combat human trafficking. Members on both sides of the aisle have amendments to the bill, and those Senators should be working with Chairman Grassley and Senator Leahy to get in the queue for consideration. It is my expectation that votes in relation to the trafficking bill will kick in after the policy lunches tomorrow. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ORDER OF BUSINESS Mr. McCONNELL. Mr. President, for the information of all Senators, the first vote of the week will occur at 5:30 p.m. this afternoon on confirmation of the nomination for Intellectual Property Enforcement Coordinator. There are three other votes in the series tonight, and those nominations will be confirmed by voice vote. Tomorrow the Senate will begin consideration of legislation to combat human trafficking. Members on both sides of the aisle have amendments to the bill, and those Senators should be working with Chairman Grassley and Senator Leahy to get in the queue for consideration. It is my expectation that votes in relation to the trafficking bill will kick in after the policy lunches tomorrow. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1323] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ORDER OF BUSINESS Mr. McCONNELL. Mr. President, for the information of all Senators, the first vote of the week will occur at 5:30 p.m. this afternoon on confirmation of the nomination for Intellectual Property Enforcement Coordinator. There are three other votes in the series tonight, and those nominations will be confirmed by voice vote. Tomorrow the Senate will begin consideration of legislation to combat human trafficking. Members on both sides of the aisle have amendments to the bill, and those Senators should be working with Chairman Grassley and Senator Leahy to get in the queue for consideration. It is my expectation that votes in relation to the trafficking bill will kick in after the policy lunches tomorrow. ____________________",package_114_113.csv,933,933,999,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1323] from the congressional record online through the government publishing office [ www.gpo.gov ] order of business mr. mcconnell. mr. president, for the information of all senators, the first vote of the week will occur at 5:30 p.m. this afternoon on confirmation of the nomination for intellectual property enforcement coordinator. there are three other votes in the series tonight, and those nominations will be confirmed by voice vote. tomorrow the senate will begin consideration of legislation to combat human trafficking. members on both sides of the aisle have amendments to the bill, and those senators should be working with chairman grassley and senator leahy to get in the queue for consideration. it is my expectation that votes in relation to the trafficking bill will kick in after the policy lunches tomorrow. ____________________",933
CREC-2015-03-09-pt1-PgS1325,CREC-2015-03-09,114,RESERVATION OF LEADER TIME,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1325] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The ACTING PRESIDENT pro tempore. Under the previous order, the leadership time is reserved. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1325] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The ACTING PRESIDENT pro tempore. Under the previous order, the leadership time is reserved. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1325] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RESERVATION OF LEADER TIME The ACTING PRESIDENT pro tempore. Under the previous order, the leadership time is reserved. ____________________",package_114_113.csv,325,325,391,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1325] from the congressional record online through the government publishing office [ www.gpo.gov ] reservation of leader time the acting president pro tempore. under the previous order, the leadership time is reserved. ____________________",325
CREC-2015-03-09-pt1-PgS1324,CREC-2015-03-09,114,RECOGNITION OF THE MINORITY LEADER,"[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The ACTING PRESIDENT pro tempore. The Democratic leader is recognized. ____________________","[Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The ACTING PRESIDENT pro tempore. The Democratic leader is recognized. ____________________","Congressional Record, Volume 161 Issue 39 (Monday, March 9, 2015) [Congressional Record Volume 161, Number 39 (Monday, March 9, 2015)] [Senate] [Page S1324] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] RECOGNITION OF THE MINORITY LEADER The ACTING PRESIDENT pro tempore. The Democratic leader is recognized. ____________________",package_114_113.csv,311,311,377,"[congressional record volume 161, number 39 (monday, march 9, 2015)] [senate] [page s1324] from the congressional record online through the government publishing office [ www.gpo.gov ] recognition of the minority leader the acting president pro tempore. the democratic leader is recognized. ____________________",311
