granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-04-14-pt1-PgH2157-3,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2157-2,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2157-5,CREC-2015-04-14,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-04-14-pt1-PgH2157,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2158,CREC-2015-04-14,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-04-14-pt1-PgH-FrontMatter-3,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2157-4,CREC-2015-04-14,,SPEAKING,H,114,J000255,"Jones, Walter B., Jr.",NC,R,"Jones, Walter B., Jr.",Walter Jones,Mr. JONES,Walter B. Jones
CREC-2015-04-14-pt1-PgH2158-2,CREC-2015-04-14,,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-04-14-pt1-PgH2159,CREC-2015-04-14,,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2015-04-14-pt1-PgH2160-2,CREC-2015-04-14,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2015-04-14-pt1-PgH2159-2,CREC-2015-04-14,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2015-04-14-pt1-PgH2160,CREC-2015-04-14,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-04-14-pt1-PgH2161,CREC-2015-04-14,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-04-14-pt1-PgH2161-2,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2161-3,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2161-4,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2161-6,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2161-5,CREC-2015-04-14,,,,,,,,,,,,
CREC-2015-04-14-pt1-PgH2161-7,CREC-2015-04-14,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-04-14-pt1-PgH2162,CREC-2015-04-14,,,,,,,,,,,,
