granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-09-18-pt1-PgH6141-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141-4,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141-5,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141-6,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6141-7,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142-4,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142-5,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6142-6,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6143,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6143-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6143-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,hsju00,H,Committee on the Judiciary,S
CREC-2015-09-18-pt1-PgH6143-4,CREC-2015-09-18,2015-09-18,,hsru00,H,Committee on Rules,S
CREC-2015-09-18-pt1-PgH6167,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6167-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6152,CREC-2015-09-18,2015-09-18,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-09-18-pt1-PgH6168,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6168-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6168-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6168-5,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6168-4,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6168-6,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169-4,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169-5,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6169-6,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6170,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6174,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175-3,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175-2,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175-5,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175-6,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6175-4,CREC-2015-09-18,2015-09-18,,,,,
CREC-2015-09-18-pt1-PgH6177,CREC-2015-09-18,2015-09-18,,hsgo00,H,Committee on Oversight and Government Reform,S
