granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-09-pt1-PgH-FrontMatter-3,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-4,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-3,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-7,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-5,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-6,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-8,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH859-9,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH862,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH864,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH864-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH865,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH865-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-3,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-4,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-5,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-6,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-7,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-9,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-8,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH866-10,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH867,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH867-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgH867-3,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgS-FrontMatter-3,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgS843,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgS843-2,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
CREC-2015-02-09-pt1-PgS843-4,CREC-2015-02-09,2015-02-09,,,,,,,,,,,,,,
