granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-07-14-pt1-PgH5119-2,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH-FrontMatter-2,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5119-3,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5119-4,CREC-2015-07-14,,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-07-14-pt1-PgH5119,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5120,CREC-2015-07-14,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",,Mr. EMMER of Minnesota,Tom Emmer
CREC-2015-07-14-pt1-PgH5120-2,CREC-2015-07-14,,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,"Neal, Richard E.",Richard Neal,Mr. NEAL,Richard E. Neal
CREC-2015-07-14-pt1-PgH5119-5,CREC-2015-07-14,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-07-14-pt1-PgH5121,CREC-2015-07-14,,SPEAKING,H,114,B001274,"Brooks, Mo",AL,R,"Brooks, Mo",,Mr. BROOKS of Alabama,Mo Brooks
CREC-2015-07-14-pt1-PgH5121-3,CREC-2015-07-14,,SPEAKING,H,114,D000621,"DeSantis, Ron",FL,R,"DeSantis, Ron",,Mr. DeSANTIS,Ron DeSantis
CREC-2015-07-14-pt1-PgH5122-2,CREC-2015-07-14,,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2015-07-14-pt1-PgH5121-2,CREC-2015-07-14,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-07-14-pt1-PgH5122-3,CREC-2015-07-14,,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",,Mr. LOUDERMILK,Barry Loudermilk
CREC-2015-07-14-pt1-PgH5122,CREC-2015-07-14,,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,"Walker, Mark",,Mr. WALKER,Mark Walker
CREC-2015-07-14-pt1-PgH5123,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5123-2,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5123-3,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5123-4,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5123-5,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5123-7,CREC-2015-07-14,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2015-07-14-pt1-PgH5124-2,CREC-2015-07-14,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2015-07-14-pt1-PgH5123-8,CREC-2015-07-14,,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-07-14-pt1-PgH5123-6,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5124,CREC-2015-07-14,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-07-14-pt1-PgH5124-3,CREC-2015-07-14,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-07-14-pt1-PgH5124-5,CREC-2015-07-14,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-07-14-pt1-PgH5124-4,CREC-2015-07-14,,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,"Doggett, Lloyd",,Mr. DOGGETT,Lloyd Doggett
CREC-2015-07-14-pt1-PgH5125,CREC-2015-07-14,,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2015-07-14-pt1-PgH5125-3,CREC-2015-07-14,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-07-14-pt1-PgH5124-6,CREC-2015-07-14,,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2015-07-14-pt1-PgH5125-2,CREC-2015-07-14,,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Susan Davis,Mrs. DAVIS of California,Susan A. Davis
CREC-2015-07-14-pt1-PgH5125-4,CREC-2015-07-14,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY,Carolyn B. Maloney
CREC-2015-07-14-pt1-PgH5125-5,CREC-2015-07-14,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-07-14-pt1-PgH5125-6,CREC-2015-07-14,,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2015-07-14-pt1-PgH5126,CREC-2015-07-14,,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2015-07-14-pt1-PgH5126-2,CREC-2015-07-14,,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,"Plaskett, Stacey E.",Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2015-07-14-pt1-PgH5126-3,CREC-2015-07-14,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-07-14-pt1-PgH5127,CREC-2015-07-14,,,,,,,,,,,,
CREC-2015-07-14-pt1-PgH5126-5,CREC-2015-07-14,,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-07-14-pt1-PgH5126-4,CREC-2015-07-14,,SPEAKING,H,114,H001053,"Hartzler, Vicky",MO,R,"Hartzler, Vicky",,Mrs. HARTZLER,Vicky Hartzler
CREC-2015-07-14-pt1-PgH5127-2,CREC-2015-07-14,,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2015-07-14-pt1-PgH5127-2,CREC-2015-07-14,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2015-07-14-pt1-PgH5127-2,CREC-2015-07-14,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-07-14-pt1-PgH5127-2,CREC-2015-07-14,,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-07-14-pt1-PgH5127-2,CREC-2015-07-14,,SPEAKING,H,114,A000367,"Amash, Justin",MI,R,"Amash, Justin",,Mr. AMASH,Justin Amash
