granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-16-pt1-PgH-FrontMatter-3,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5241-2,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5241,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5241-7,CREC-2015-07-16,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2015-07-16-pt1-PgH5241-3,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5241-6,CREC-2015-07-16,,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2015-07-16-pt1-PgH5241-5,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5241-4,CREC-2015-07-16,,,,,,,,,,,,
CREC-2015-07-16-pt1-PgH5242,CREC-2015-07-16,,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2015-07-16-pt1-PgH5241-8,CREC-2015-07-16,,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,"Crawford, Eric A. ""Rick""",Mr. CRAWFORD,"Eric A. ""Rick"" Crawford",Eric Crawford
CREC-2015-07-16-pt1-PgH5242-3,CREC-2015-07-16,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Brenda Lawrence
CREC-2015-07-16-pt1-PgH5242-4,CREC-2015-07-16,,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2015-07-16-pt1-PgH5242-2,CREC-2015-07-16,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2015-07-16-pt1-PgH5242-5,CREC-2015-07-16,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-07-16-pt1-PgH5284,CREC-2015-07-16,,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Cynthia Lummis
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,M001166,"McNerney, Jerry",CA,D,"McNerney, Jerry",Mr. McNERNEY,Jerry McNerney,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Paul Gosar
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Raul Grijalva
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,"Valadao, David G.",Mr. VALADAO,David G. Valadao,David Valadao
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,"Cardenas, Tony",Mr. CARDENAS,Tony Cardenas,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,N000181,"Nunes, Devin",CA,R,"Nunes, Devin",Mr. NUNES,Devin Nunes,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,T000470,"Tipton, Scott  R.",CO,R,"Tipton, Scott R.",Mr. TIPTON,Scott R. Tipton,Scott Tipton
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2015-07-16-pt1-PgH5242-6,CREC-2015-07-16,,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,"Walters, Mimi",Mrs. MIMI WALTERS of California,Mimi Walters,
