granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-10-07-pt1-PgS6293-3,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgS6293-2,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgS-FrontMatter,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgS6293-5,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgD1007,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgS6293-4,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgD1007-3,CREC-2016-10-07,2016-10-07,,BILLS,Congressional Bills,166,114,HCONRES
CREC-2016-10-07-pt1-PgD1007-2,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgD1007-4,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgD1007-5,CREC-2016-10-07,2016-10-07,,,,,,
CREC-2016-10-07-pt1-PgD1007-6,CREC-2016-10-07,2016-10-07,,BILLS,Congressional Bills,166,114,HCONRES
