granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-10-11-pt1-PgD1009,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgD1009-3,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgD1009-2,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgS-FrontMatter,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgS6295-5,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgS6295-2,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgS6295-3,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgS6295-4,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgD1009-4,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgD1009-5,CREC-2016-10-11,,,,,
CREC-2016-10-11-pt1-PgD1009-6,CREC-2016-10-11,,jspr00,J,Joint Committee on Printing,J
