granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-10-17-pt1-PgS6299-2,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgS6299-5,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgS-FrontMatter,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgD1013,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgS6299-3,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgS6299-4,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgD1013-3,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgD1013-2,CREC-2016-10-17,,,,,
CREC-2016-10-17-pt1-PgD1013-5,CREC-2016-10-17,,jspr00,J,Joint Committee on Printing,J
CREC-2016-10-17-pt1-PgD1013-4,CREC-2016-10-17,,,,,
