granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-09-28-pt1-PgH6263,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6263-2,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH-FrontMatter-6,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6264-3,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6263-4,CREC-2015-09-28,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2015-09-28-pt1-PgH6264-2,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6263-3,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6264,CREC-2015-09-28,,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-09-28-pt1-PgH6264-5,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6264-6,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6264-4,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6264-8,CREC-2015-09-28,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-09-28-pt1-PgH6265-2,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6265,CREC-2015-09-28,,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2015-09-28-pt1-PgH6264-7,CREC-2015-09-28,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-09-28-pt1-PgH6265-3,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6265-4,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6265-5,CREC-2015-09-28,,,,,,,,,,,,
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,"Pitts, Joseph R.",Joseph Pitts,Mr. PITTS,Joseph R. Pitts
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,"Cardenas, Tony",,Mr. CARDENAS,Tony Cardenas
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,SPEAKING,H,114,G000558,"Guthrie, Brett",KY,R,"Guthrie, Brett",,Mr. GUTHRIE,Brett Guthrie
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2015-09-28-pt1-PgH6271,CREC-2015-09-28,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
CREC-2015-09-28-pt1-PgH6271,CREC-2015-09-28,,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Stephen Lynch,Mr. LYNCH,Stephen F. Lynch
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Stephen Lynch,Mr. LYNCH,Stephen F. Lynch
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-09-28-pt1-PgH6269,CREC-2015-09-28,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
CREC-2015-09-28-pt1-PgH6269,CREC-2015-09-28,,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Stephen Lynch,Mr. LYNCH,Stephen F. Lynch
CREC-2015-09-28-pt1-PgH6269,CREC-2015-09-28,,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2015-09-28-pt1-PgH6268,CREC-2015-09-28,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
