granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-09-28-pt1-PgH6263,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6263-2,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH-FrontMatter-6,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-3,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6263-4,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-2,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6263-3,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-5,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-6,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-4,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-8,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6265-2,CREC-2015-09-28,,BILLS,Congressional Bills,2082,114,S
CREC-2015-09-28-pt1-PgH6265,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6264-7,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6265-3,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6265-4,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6265-5,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,BILLS,Congressional Bills,1624,114,HR
CREC-2015-09-28-pt1-PgH6265-6,CREC-2015-09-28,,BILLS,Congressional Bills,1624,114,HR
CREC-2015-09-28-pt1-PgH6271,CREC-2015-09-28,,BILLS,Congressional Bills,1115,114,S
CREC-2015-09-28-pt1-PgH6271,CREC-2015-09-28,,BILLS,Congressional Bills,3089,114,HR
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,BILLS,Congressional Bills,136,114,S
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,BILLS,Congressional Bills,136,114,S
CREC-2015-09-28-pt1-PgH6267,CREC-2015-09-28,,BILLS,Congressional Bills,1222,114,HR
CREC-2015-09-28-pt1-PgH6269,CREC-2015-09-28,,BILLS,Congressional Bills,565,114,S
CREC-2015-09-28-pt1-PgH6269,CREC-2015-09-28,,BILLS,Congressional Bills,565,114,S
CREC-2015-09-28-pt1-PgH6268,CREC-2015-09-28,,BILLS,Congressional Bills,313,114,HR
CREC-2015-09-28-pt1-PgH6268,CREC-2015-09-28,,BILLS,Congressional Bills,313,114,HR
CREC-2015-09-28-pt1-PgH6272,CREC-2015-09-28,,BILLS,Congressional Bills,3614,114,HR
CREC-2015-09-28-pt1-PgH6272,CREC-2015-09-28,,BILLS,Congressional Bills,3614,114,HR
CREC-2015-09-28-pt1-PgH6275,CREC-2015-09-28,,BILLS,Congressional Bills,2061,114,HR
CREC-2015-09-28-pt1-PgH6275,CREC-2015-09-28,,BILLS,Congressional Bills,2061,114,HR
CREC-2015-09-28-pt1-PgH6276,CREC-2015-09-28,,BILLS,Congressional Bills,139,114,S
CREC-2015-09-28-pt1-PgH6276,CREC-2015-09-28,,BILLS,Congressional Bills,139,114,S
CREC-2015-09-28-pt1-PgH6276,CREC-2015-09-28,,BILLS,Congressional Bills,209,114,HR
CREC-2015-09-28-pt1-PgH6279,CREC-2015-09-28,,BILLS,Congressional Bills,294,114,HRES
CREC-2015-09-28-pt1-PgH6279,CREC-2015-09-28,,BILLS,Congressional Bills,3594,114,HR
CREC-2015-09-28-pt1-PgH6281,CREC-2015-09-28,,BILLS,Congressional Bills,2617,114,HR
CREC-2015-09-28-pt1-PgH6281,CREC-2015-09-28,,BILLS,Congressional Bills,2617,114,HR
CREC-2015-09-28-pt1-PgH6284,CREC-2015-09-28,,BILLS,Congressional Bills,2786,114,HR
CREC-2015-09-28-pt1-PgH6284,CREC-2015-09-28,,BILLS,Congressional Bills,2786,114,HR
CREC-2015-09-28-pt1-PgH6285,CREC-2015-09-28,,BILLS,Congressional Bills,76,114,HR
CREC-2015-09-28-pt1-PgH6285,CREC-2015-09-28,,BILLS,Congressional Bills,2835,114,HR
CREC-2015-09-28-pt1-PgH6287,CREC-2015-09-28,,BILLS,Congressional Bills,2051,114,HR
CREC-2015-09-28-pt1-PgH6287,CREC-2015-09-28,,BILLS,Congressional Bills,2051,114,HR
CREC-2015-09-28-pt1-PgH6290,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6290-2,CREC-2015-09-28,,,,,,
CREC-2015-09-28-pt1-PgH6290-3,CREC-2015-09-28,,BILLS,Congressional Bills,444,114,HRES
CREC-2015-09-28-pt1-PgH6290-3,CREC-2015-09-28,,BILLS,Congressional Bills,3495,114,HR
