granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-08-02-pt1-PgS5207-2,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgS-FrontMatter,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgS5207-4,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgS5207-5,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgD849,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgS5207-3,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgD849-2,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgD849-4,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgD849-6,CREC-2016-08-02,2016-08-02,,jspr00,J,Joint Committee on Printing,J
CREC-2016-08-02-pt1-PgD849-3,CREC-2016-08-02,2016-08-02,,,,,
CREC-2016-08-02-pt1-PgD849-5,CREC-2016-08-02,2016-08-02,,,,,
