granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-07-25-pt1-PgH5033-4,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033-3,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH-FrontMatter-2,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033-6,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033-2,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033-7,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5033-5,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5034,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5034-2,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5034-3,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5034-5,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5038,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5034-4,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5035-2,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-2,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-3,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-5,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-7,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-4,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-8,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-6,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-9,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgH5039-10,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgE1161-4,CREC-2016-07-25,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-07-25-pt1-PgE1161-5,CREC-2016-07-25,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-07-25-pt1-PgE1161-2,CREC-2016-07-25,,7960,2023,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Mr. RICHMOND,Cedric L. Richmond,Mr. Cedric Richmond
CREC-2016-07-25-pt1-PgE1162,CREC-2016-07-25,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-07-25-pt1-PgH5039-11,CREC-2016-07-25,,,,,,,,,,,,,,
CREC-2016-07-25-pt1-PgE1161-3,CREC-2016-07-25,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-07-25-pt1-PgE1162-2,CREC-2016-07-25,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-07-25-pt1-PgE1162-3,CREC-2016-07-25,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-07-25-pt1-PgE1162-4,CREC-2016-07-25,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-07-25-pt1-PgE1163,CREC-2016-07-25,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-07-25-pt1-PgE1163-2,CREC-2016-07-25,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
