granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-26-pt1-PgH537-3,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH537-4,CREC-2015-01-26,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-01-26-pt1-PgH537-2,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH538-2,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH-FrontMatter,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH537-5,CREC-2015-01-26,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-01-26-pt1-PgH538,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH537,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH538-3,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH538-4,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH538-5,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH538-6,CREC-2015-01-26,,SPEAKING,H,114,W000809,"Womack, Steve",AR,R,"Womack, Steve",Mr. WOMACK,Steve Womack,
CREC-2015-01-26-pt1-PgH538-7,CREC-2015-01-26,,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,"Boyle, Brendan F.",Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle,Brendan Boyle
CREC-2015-01-26-pt1-PgH539,CREC-2015-01-26,,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",Mr. TAKAI,Mark Takai,
CREC-2015-01-26-pt1-PgH538-8,CREC-2015-01-26,,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,"Pitts, Joseph R.",Mr. PITTS,Joseph R. Pitts,Joseph Pitts
CREC-2015-01-26-pt1-PgH539-2,CREC-2015-01-26,,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Michael Burgess
CREC-2015-01-26-pt1-PgH539-3,CREC-2015-01-26,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-01-26-pt1-PgH539-4,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-5,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-9,CREC-2015-01-26,,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-01-26-pt1-PgH539-8,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-6,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-10,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-7,CREC-2015-01-26,,,,,,,,,,,,
CREC-2015-01-26-pt1-PgH539-11,CREC-2015-01-26,,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-01-26-pt1-PgH539-11,CREC-2015-01-26,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,David Cicilline
CREC-2015-01-26-pt1-PgH539-11,CREC-2015-01-26,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-01-26-pt1-PgH542,CREC-2015-01-26,,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-01-26-pt1-PgH542,CREC-2015-01-26,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,David Cicilline
CREC-2015-01-26-pt1-PgH542,CREC-2015-01-26,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-01-26-pt1-PgH555,CREC-2015-01-26,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-01-26-pt1-PgH548,CREC-2015-01-26,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
