granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-12-13-pt1-PgH7579-4,CREC-2016-12-13,BILLS,Congressional Bills,,944,114,HRES
CREC-2016-12-13-pt1-PgH7579-4,CREC-2016-12-13,BILLS,Congressional Bills,,944,114,HRES
CREC-2016-12-13-pt1-PgH7579-5,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7579-6,CREC-2016-12-13,BILLS,Congressional Bills,,2854,114,S
CREC-2016-12-13-pt1-PgH7579-6,CREC-2016-12-13,BILLS,Congressional Bills,,2971,114,S
CREC-2016-12-13-pt1-PgH-FrontMatter-4,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7579-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7579,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7579-7,CREC-2016-12-13,BILLS,Congressional Bills,,3084,114,S
CREC-2016-12-13-pt1-PgH7579-2,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,40,114,HCONRES
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,875,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,4352,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,4465,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,4680,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,5099,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,5612,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,5790,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,5948,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6130,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6138,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6282,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6304,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6323,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6400,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6431,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6450,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6451,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6452,114,HR
CREC-2016-12-13-pt1-PgH7579-8,CREC-2016-12-13,BILLS,Congressional Bills,,6477,114,HR
CREC-2016-12-13-pt1-PgH7580,CREC-2016-12-13,BILLS,Congressional Bills,,1150,114,HR
CREC-2016-12-13-pt1-PgH7580,CREC-2016-12-13,BILLS,Congressional Bills,,1150,114,HR
CREC-2016-12-13-pt1-PgH7585,CREC-2016-12-13,BILLS,Congressional Bills,,8,114,S
CREC-2016-12-13-pt1-PgH7585,CREC-2016-12-13,BILLS,Congressional Bills,,8,114,S
CREC-2016-12-13-pt1-PgH7584,CREC-2016-12-13,BILLS,Congressional Bills,,1150,114,HR
CREC-2016-12-13-pt1-PgH7584,CREC-2016-12-13,BILLS,Congressional Bills,,1150,114,HR
CREC-2016-12-13-pt1-PgH7585-2,CREC-2016-12-13,BILLS,Congressional Bills,,710,114,HR
CREC-2016-12-13-pt1-PgH7585-2,CREC-2016-12-13,BILLS,Congressional Bills,,710,114,HR
CREC-2016-12-13-pt1-PgH7586-2,CREC-2016-12-13,BILLS,Congressional Bills,,6302,114,HR
CREC-2016-12-13-pt1-PgH7586-2,CREC-2016-12-13,BILLS,Congressional Bills,,6302,114,HR
CREC-2016-12-13-pt1-PgH7586,CREC-2016-12-13,BILLS,Congressional Bills,,3842,114,HR
CREC-2016-12-13-pt1-PgH7586,CREC-2016-12-13,BILLS,Congressional Bills,,3842,114,HR
CREC-2016-12-13-pt1-PgH7584-2,CREC-2016-12-13,BILLS,Congressional Bills,,4939,114,HR
CREC-2016-12-13-pt1-PgH7584-2,CREC-2016-12-13,BILLS,Congressional Bills,,4939,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,875,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,960,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,3218,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,4465,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,4618,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,4680,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,4887,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5065,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5150,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5309,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5356,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5591,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5676,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5687,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5798,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5877,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,5889,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,6416,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,6450,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,6451,114,HR
CREC-2016-12-13-pt1-PgH7586-3,CREC-2016-12-13,BILLS,Congressional Bills,,6452,114,HR
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,546,114,S
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,612,114,S
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,1635,114,S
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,2854,114,S
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,2943,114,S
CREC-2016-12-13-pt1-PgH7587,CREC-2016-12-13,BILLS,Congressional Bills,,2971,114,S
CREC-2016-12-13-pt1-PgH7587-2,CREC-2016-12-13,BILLS,Congressional Bills,,944,114,HRES
CREC-2016-12-13-pt1-PgH7587-2,CREC-2016-12-13,BILLS,Congressional Bills,,944,114,HRES
CREC-2016-12-13-pt1-PgH7588-4,CREC-2016-12-13,BILLS,Congressional Bills,,6529,114,HR
CREC-2016-12-13-pt1-PgH7588,CREC-2016-12-13,BILLS,Congressional Bills,,5092,114,HR
CREC-2016-12-13-pt1-PgH7588,CREC-2016-12-13,BILLS,Congressional Bills,,5510,114,HR
CREC-2016-12-13-pt1-PgH7588-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7587-3,CREC-2016-12-13,,,,,,
CREC-2016-12-13-pt1-PgH7588-2,CREC-2016-12-13,BILLS,Congressional Bills,,6529,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,48,114,HJRES
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,591,114,HRES
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,752,114,HRES
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,899,114,HRES
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,926,114,HRES
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,1608,114,HR
CREC-2016-12-13-pt1-PgH7588-5,CREC-2016-12-13,BILLS,Congressional Bills,,2858,114,HR
