granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-05-13-pt1-PgH2345-2,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
CREC-2016-05-13-pt1-PgH2345,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
CREC-2016-05-13-pt1-PgH-FrontMatter,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
CREC-2016-05-13-pt1-PgH2345-5,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
CREC-2016-05-13-pt1-PgH2345-4,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
CREC-2016-05-13-pt1-PgH2345-6,CREC-2016-05-13,2016-05-13,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-05-13-pt1-PgH2345-3,CREC-2016-05-13,2016-05-13,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-05-13-pt1-PgH2346,CREC-2016-05-13,2016-05-13,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2016-05-13-pt1-PgH2346-2,CREC-2016-05-13,2016-05-13,,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2016-05-13-pt1-PgH2345-7,CREC-2016-05-13,2016-05-13,,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-05-13-pt1-PgH2346-3,CREC-2016-05-13,2016-05-13,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-05-13-pt1-PgH2346-4,CREC-2016-05-13,2016-05-13,,8222,2074,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,"McKinley, David B.",Mr. McKINLEY,David B. McKinley,Mr. David Mckinley
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,8367,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ms. KUSTER,Ann M. Kuster,Ms. Ann Kuster
CREC-2016-05-13-pt1-PgH2354,CREC-2016-05-13,2016-05-13,,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2016-05-13-pt1-PgH2374,CREC-2016-05-13,2016-05-13,,,,,,,,,,,,,,
