granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-05-13-pt1-PgH2345-2,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH-FrontMatter,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345-5,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345-4,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345-6,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345-3,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2346,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2346-2,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2345-7,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2346-3,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2346-4,CREC-2016-05-13,2016-05-13,,,,,,
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,524,114,S
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,524,114,S
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,725,114,HRES
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,1725,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,1818,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,3680,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,3691,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4063,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4586,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4599,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4641,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4843,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4969,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4976,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4978,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4981,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4982,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,4985,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,5046,114,HR
CREC-2016-05-13-pt1-PgH2346-5,CREC-2016-05-13,2016-05-13,,BILLS,Congressional Bills,5048,114,HR
