granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-01-27-pt1-PgS215-5,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-4,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-3,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS-FrontMatter-3,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-6,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-8,CREC-2016-01-27,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-01-27-pt1-PgS215-2,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-7,CREC-2016-01-27,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-01-27-pt1-PgS216,CREC-2016-01-27,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-01-27-pt1-PgS215-9,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS215-10,CREC-2016-01-27,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-01-27-pt1-PgS216-2,CREC-2016-01-27,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-01-27-pt1-PgS216-3,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS224,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,C000880,"Crapo, Mike",ID,R,"Crapo, Mike",Mr. CRAPO,Mike Crapo,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-01-27-pt1-PgS240-2,CREC-2016-01-27,,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-01-27-pt1-PgS217,CREC-2016-01-27,,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-01-27-pt1-PgS217,CREC-2016-01-27,,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-01-27-pt1-PgS217,CREC-2016-01-27,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-01-27-pt1-PgS217,CREC-2016-01-27,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2016-01-27-pt1-PgS240,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS243,CREC-2016-01-27,,,,,,,,,,,,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Thomas Carper
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,"Hirono, Mazie K.",Ms. HIRONO,Mazie K. Hirono,Mazie Hirono
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Joseph Manchin
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,"Coons, Christopher A.",Mr. COONS,Christopher A. Coons,Christopher Coons
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Christopher S. Murphy
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Mr. CASEY,Robert P. Casey Jr.,Bob Casey
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy Kaine
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy M. Kaine
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,"Capito, Shelley Moore",Mrs. CAPITO,Shelley Moore Capito,Shelley Capito
CREC-2016-01-27-pt1-PgS224-2,CREC-2016-01-27,,SPEAKING,S,114,C000880,"Crapo, Mike",ID,R,"Crapo, Mike",Mr. CRAPO,Mike Crapo,
CREC-2016-01-27-pt1-PgS243-2,CREC-2016-01-27,,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-01-27-pt1-PgS243-2,CREC-2016-01-27,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Mr. CASEY,Robert P. Casey Jr.,Bob Casey
CREC-2016-01-27-pt1-PgS243-2,CREC-2016-01-27,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2016-01-27-pt1-PgS243-2,CREC-2016-01-27,,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-01-27-pt1-PgS243-2,CREC-2016-01-27,,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-01-27-pt1-PgS247,CREC-2016-01-27,,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-01-27-pt1-PgS249,CREC-2016-01-27,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2016-01-27-pt1-PgS249-2,CREC-2016-01-27,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-01-27-pt1-PgS247-2,CREC-2016-01-27,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2016-01-27-pt1-PgS247-2,CREC-2016-01-27,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-01-27-pt1-PgS247-3,CREC-2016-01-27,,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
