granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-23-pt1-PgH7623,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH-FrontMatter-4,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-2,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-3,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-4,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-5,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-7,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7623-6,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7624-2,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7627,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7627-2,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgH7626,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgS-FrontMatter-3,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgS7175,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgS7175-2,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgE1735-2,CREC-2016-12-23,2016-12-23,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2016-12-23-pt1-PgS7175-3,CREC-2016-12-23,2016-12-23,,,,,,,,,,,,,,
CREC-2016-12-23-pt1-PgE1735-3,CREC-2016-12-23,2016-12-23,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-12-23-pt1-PgE1735-4,CREC-2016-12-23,2016-12-23,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2016-12-23-pt1-PgE1735-5,CREC-2016-12-23,2016-12-23,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
